,appid,name,release_date,developers,publishers,categories,genres,time_to_beat,Publishers Class,Wishlists,Followers,engagement_ratio,bayesian_score,Copies Sold,Price,Tags
4919,1345080,12 Hours to Die,2020-07-05,['Wesley Reitsma'],['Westeford'],['Single-player'],"['Adventure', 'Free To Play', 'Indie']",8.01,Hobbyist,1100.0,215.0,0.6343553937013288,75.28009364224023,14484.0,0.0,"[""Visual Novel"",""Adventure"",""Detective"",""Mystery"",""Puzzle"",""Emotional"",""Anime"",""Dark"",""Free to Play"",""Stylized"",""2D"",""Funny"",""Gore"",""Violent"",""Indie"",""Colorful"",""Narration"",""Singleplayer"",""Survival"",""Survival Horror""]"
4920,428630,White Mirror,2016-01-26,['GDNomaD'],['GDNomaD'],"['Single-player', 'Steam Trading Cards', 'Family Sharing']",['Indie'],0.5,Indie,3300.0,368.0,11.066666666666666,48.483101161037226,12456.0,0.99,"[""Walking Simulator"",""Short"",""Indie"",""Horror"",""Psychological Horror"",""Adventure"",""First-Person"",""Singleplayer"",""Puzzle"",""Simulation"",""Exploration"",""Survival Horror"",""Atmospheric"",""Funny"",""PvE"",""Action"",""Great Soundtrack"",""Shooter"",""FPS""]"
4924,965600,Raiders of the North Sea,2019-07-30,['Dire Wolf'],['Dire Wolf'],"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Family Sharing']","['Indie', 'Strategy']",3.17,Indie,13200.0,1613.0,3.273923629304307,85.83648461968384,12186.0,14.99,"[""Strategy"",""Indie"",""Board Game"",""Medieval"",""Tabletop"",""Turn-Based"",""Card Game"",""Casual"",""Simulation"",""Turn-Based Strategy"",""Turn-Based Tactics"",""Wargame"",""2D"",""Hand-drawn"",""Fantasy"",""Historical"",""War"",""PvP"",""Tutorial"",""Multiplayer""]"
4925,233210,Air Conflicts: Vietnam,2013-10-02,['Games Farm'],['Games Farm'],"['Single-player', 'Multi-player', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Remote Play on TV', 'Family Sharing']","['Action', 'Simulation']",5.39,Indie,7700.0,590.0,0.08348794063079779,42.02077324089021,19599.0,14.99,"[""Simulation"",""Action"",""Flight""]"
4926,2484360,"Please, Forgive Me",2023-07-17,['REVVALUTION Studio'],['REVVALUTION Studio'],"['Single-player', 'Steam Achievements', 'Family Sharing']",['Indie'],1.43,Indie,9900.0,383.0,0.7795414044911397,69.60567890126757,7139.0,6.99,"[""Horror"",""Psychological Horror"",""Dark"",""Demons"",""Supernatural"",""Cinematic"",""Dynamic Narration"",""Singleplayer"",""3D"",""3D Platformer"",""First-Person"",""Indie"",""Violent"",""Simulation"",""Walking Simulator"",""Exploration"",""Hidden Object""]"
4927,2379720,Every Letter,2023-09-18,['Violet Fairy'],['Violet Fairy'],"['Single-player', 'Steam Achievements', 'Stats']","['Casual', 'Indie', 'Simulation']",0.27,Hobbyist,1100.0,418.0,2.8654013920699937,93.945301542777,11322.0,0.0,"[""Emotional"",""Relaxing"",""Typing"",""LGBTQ+"",""Visual Novel"",""Story Rich"",""Casual"",""Hand-drawn"",""Family Friendly"",""Simulation"",""Interactive Fiction"",""Anime"",""Realistic"",""Cute"",""2D"",""Text-Based"",""Singleplayer"",""Tutorial"",""Linear"",""Indie""]"
4928,378300,The Knobbly Crook,2015-06-09,['Gnarled Scar Manipulations'],['Gnarled Scar Manipulations'],['Single-player'],"['Adventure', 'Free To Play', 'Indie']",4.17,Hobbyist,1100.0,952.0,0.23980815347721823,89.8886977691921,17723.0,0.0,"[""Free to Play"",""Adventure"",""Indie"",""Point & Click""]"
4929,695600,This Grand Life,2018-04-17,['Poking Water Games'],['Poking Water Games'],"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop', 'Steam Cloud', 'Family Sharing']","['Indie', 'RPG', 'Simulation']",1.0,Indie,7700.0,2837.0,3.0,76.09624493900341,13864.0,11.99,"[""Time Management"",""Capitalism"",""Economy"",""Management"",""Survival"",""Life Sim"",""Education"",""Turn-Based Strategy"",""Character Customization"",""RPG"",""2D"",""Text-Based"",""Choices Matter"",""Funny"",""Open World"",""Simulation"",""Moddable"",""Cartoon"",""Old School"",""Singleplayer""]"
4932,298950,Darkness Within 2: The Dark Lineage,2014-12-05,['Stormling Studios'],['Iceberg Interactive'],"['Single-player', 'Steam Achievements', 'Family Sharing']","['Adventure', 'Indie']",7.71,Indie,14300.0,1565.0,0.7045250650814239,70.41699965598454,14171.0,9.99,"[""Adventure"",""Indie"",""Lovecraftian"",""Horror"",""Psychological Horror"",""First-Person"",""Great Soundtrack"",""Detective"",""Point & Click"",""Puzzle""]"
4935,306410,Crystals of Time,2014-06-13,"['RVL Games', 'exosyphen studios']",['exosyphen studios'],"['Single-player', 'Steam Trading Cards', 'Family Sharing']","['Casual', 'Indie']",2.59,Indie,2200.0,418.0,1.5844105380134206,61.50948829104509,93076.0,0.99,"[""Hidden Object"",""Casual"",""Indie"",""Puzzle"",""Point & Click"",""Adventure"",""Female Protagonist"",""Singleplayer""]"
4936,597970,Age of Rivals,2017-03-14,['Dark Inertia Studios'],['Roboto Games'],"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Shared/Split Screen PvP', 'Shared/Split Screen', 'Cross-Platform Multiplayer', 'Remote Play Together', 'Family Sharing']","['Indie', 'Strategy']",13.5,Indie,6600.0,1286.0,1.7042194000871602,84.20645798801478,8722.0,8.99,"[""Strategy"",""Indie"",""Deckbuilding"",""Card Game"",""Board Game"",""Turn-Based"",""Multiplayer"",""Competitive"",""Local Multiplayer"",""Turn-Based Strategy""]"
4939,485490,Dungeon Journey,2016-06-03,"['Carbomb Software', 'Nova Dimension']",['Nova Dimension'],"['Single-player', 'Steam Trading Cards', 'Steam Cloud', 'Family Sharing']","['Action', 'Adventure', 'Casual', 'Indie', 'RPG', 'Simulation']",5.58,Hobbyist,2200.0,679.0,0.9694878937093728,79.34282162437842,16544.0,1.99,"[""Casual"",""RPG"",""Indie"",""Action"",""Adventure"",""Simulation"",""Dungeon Crawler"",""Roguelike"",""2D"",""Singleplayer""]"
4940,1727520,Yamafuda! 2nd station,2021-09-24,['KPC'],['KPC'],"['Single-player', 'Steam Achievements', 'Steam Cloud', 'Family Sharing']","['Casual', 'Indie', 'Strategy']",4.25,Indie,16500.0,1020.0,2.0933958582187353,93.93373071528751,6052.0,12.99,"[""Roguelike Deckbuilder"",""Card Game"",""Cute"",""Casual"",""Relaxing"",""Roguelite"",""Deckbuilding"",""Strategy"",""Singleplayer"",""Indie"",""Anime"",""Funny""]"
4941,502230,Monsters' Den: Book of Dread,2016-07-19,['Monstrum'],['Monstrum'],"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Family Sharing']","['Casual', 'Indie', 'RPG', 'Strategy']",6.22,Indie,7700.0,886.0,1.5098987901735688,91.50191253346932,9056.0,4.99,"[""Dungeon Crawler"",""Perma Death"",""Turn-Based"",""Party-Based RPG"",""Roguelike"",""Character Customization"",""RPG"",""2D"",""Procedural Generation"",""Turn-Based Combat"",""Dark Fantasy"",""Fantasy"",""Loot"",""Tactical"",""Class-Based"",""Casual"",""Old School"",""Retro"",""Combat"",""Singleplayer""]"
4942,1041210,Mission: It's Complicated,2020-02-14,['Schell Games'],['Schell Games'],"['Single-player', 'Steam Achievements', 'Steam Cloud']","['Adventure', 'Casual', 'Indie']",1.55,Indie,2200.0,460.0,2.540369275381792,90.69130647286326,12606.0,0.0,"[""Casual"",""Visual Novel"",""Superhero"",""Romance"",""Dating Sim"",""Choices Matter"",""LGBTQ+"",""Story Rich"",""Adventure"",""Indie"",""Funny"",""Free to Play"",""Singleplayer"",""Action"",""Arcade"",""Exploration"",""Turn-Based Tactics"",""2D"",""Anime"",""Cartoon""]"
4944,420980,Army Gals,2017-04-17,['Dharker Studios'],['Dharker Studios'],"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support', 'Family Sharing']","['Adventure', 'Casual', 'Indie']",1.82,Indie,14300.0,4530.0,1.968864468864469,86.63827616983296,16951.0,19.99,"[""Sexual Content"",""Visual Novel"",""Nudity"",""Adventure"",""Indie"",""Casual"",""Violent"",""Anime"",""Dating Sim"",""Psychological Horror"",""Singleplayer""]"
4945,1918300,Fishing Vacation,2022-04-20,['Teebowah Games'],['Teebowah Games'],"['Single-player', 'Steam Achievements', 'Partial Controller Support', 'Family Sharing']","['Adventure', 'Casual', 'Indie', 'Simulation']",0.76,Hobbyist,6600.0,427.0,1.7782410809132365,93.11218596515553,2209.0,1.99,"[""Adventure"",""Casual"",""Horror"",""Interactive Fiction"",""Indie"",""Life Sim"",""2D"",""Simulation"",""Pixel Graphics"",""Fishing"",""Multiple Endings"",""Singleplayer""]"
4946,392070,Pumped BMX +,2015-09-18,['Yeah Us!'],['Curve Games'],"['Single-player', 'Steam Achievements', 'Full controller support', 'Stats', 'Steam Leaderboards', 'Remote Play on TV', 'Family Sharing']","['Indie', 'Sports']",6.0,AA,5500.0,764.0,0.4183509459424677,84.20344071800724,14516.0,9.99,"[""Sports"",""Bikes"",""Indie"",""BMX"",""Singleplayer""]"
4947,42500,DogFighter,2010-06-14,['Dark Water Studios Ltd'],['Instinct Software Ltd.'],"['Single-player', 'Multi-player', 'Co-op', 'Steam Achievements', 'Partial Controller Support', 'Steam Cloud', 'Stats', 'Steam Leaderboards', 'Family Sharing']","['Action', 'Indie']",1.13,Indie,5500.0,1315.0,4.740265253508636,68.81560801838746,48301.0,0.99,"[""Action"",""Indie"",""Flight"",""Arcade"",""Multiplayer"",""Singleplayer""]"
4950,324710,To Be or Not To Be,2015-02-04,['Tin Man Games'],['Tin Man Games'],"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Captions available', 'Steam Cloud', 'Family Sharing']","['Adventure', 'Casual', 'Indie']",2.59,Indie,15400.0,1550.0,1.4285714285714288,88.24620194212177,20510.0,4.99,"[""Casual"",""Adventure"",""Indie"",""Choose Your Own Adventure"",""Comedy"",""Visual Novel"",""Female Protagonist"",""Interactive Fiction"",""Funny"",""Story Rich"",""Singleplayer"",""Choices Matter""]"
4951,317320,Nelly Cootalot: The Fowl Fleet,2016-03-22,"['Alasdair Beckett-King', 'Application Systems Heidelberg']",['Application Systems Heidelberg'],"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Family Sharing']","['Adventure', 'Indie']",4.75,Indie,29700.0,2285.0,0.8876478791277795,91.48284316349582,8786.0,19.99,"[""Cute"",""Pirates"",""Third Person"",""Point & Click"",""Adventure"",""Singleplayer"",""Indie"",""Funny"",""Female Protagonist"",""Comedy"",""Family Friendly"",""Puzzle"",""Emotional"",""2.5D"",""Interactive Fiction"",""Old School"",""Atmospheric"",""Narration"",""Drama"",""Abstract""]"
4952,993170,THE DEVIL HAUNTS ME,2019-01-06,['games by lum'],['games by lum'],"['Single-player', 'Steam Achievements', 'Partial Controller Support']",['Adventure'],3.39,Hobbyist,1100.0,519.0,0.8670749569060061,89.8645225528088,15408.0,0.0,"[""Adventure"",""Gore"",""Survival Horror"",""Survival"",""Free to Play"",""Horror"",""Pixel Graphics"",""Multiplayer""]"
4953,251530,Anomaly Korea,2013-11-06,['11 bit studios'],['11 bit studios'],"['Single-player', 'Family Sharing']","['Action', 'Strategy']",3.29,AA,7700.0,857.0,1.458966565349544,74.49047675128207,74851.0,4.99,"[""Strategy"",""Action"",""Tower Defense"",""Sci-fi"",""Indie"",""Top-Down"",""Singleplayer"",""RTS""]"
4954,547820,Kitten Squad,2017-01-04,['SAGENCY'],['PETA'],"['Single-player', 'Multi-player', 'PvP', 'Shared/Split Screen PvP', 'Co-op', 'Shared/Split Screen Co-op', 'Shared/Split Screen', 'Full controller support', 'Remote Play Together']","['Action', 'Casual', 'Free To Play', 'Indie']",4.53,Hobbyist,1100.0,280.0,0.5532809494894705,56.68895003372483,23895.0,0.0,"[""Free to Play"",""Action"",""Indie"",""Casual"",""Psychological Horror""]"
4955,428220,TurnOn,2016-06-01,['Brainy Studio LLC'],['Xsolla USA Inc'],"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Captions available', 'Partial Controller Support', 'Steam Cloud', 'Family Sharing']","['Action', 'Adventure', 'Casual', 'Indie']",4.0,Indie,23100.0,4008.0,0.37083333333333335,76.9179576673126,15652.0,14.99,"[""Indie"",""Casual"",""Adventure"",""Action"",""Platformer"",""Puzzle Platformer"",""Side Scroller"",""Colorful"",""Cute"",""Family Friendly"",""Cartoon"",""Funny"",""Music"",""Great Soundtrack"",""2.5D"",""Singleplayer"",""Exploration"",""Story Rich"",""Hand-drawn"",""Difficult""]"
4956,382300,Kidnapped,2015-08-04,"['Deceptive Games', 'Gavin Powell']",['Deceptive Games'],"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Family Sharing']","['Action', 'Adventure', 'Indie']",1.95,Indie,5500.0,1896.0,1.8922812239510403,56.68895003372483,57226.0,2.99,"[""Adventure"",""Indie"",""Action"",""Horror"",""FPS"",""Psychological Horror"",""Survival Horror"",""Sci-fi"",""Demons"",""Story Rich"",""Great Soundtrack"",""Early Access""]"
4957,744050,Space Invaders Extreme,2018-02-12,['TAITO CORP.'],"['KOMODO', 'TAITO CORP.']","['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Steam Leaderboards', 'Remote Play on TV', 'Family Sharing']",['Action'],1.2,Indie,30800.0,2239.0,3.2133994526941883,89.05536224746528,14084.0,19.99,"[""Action"",""Shoot 'Em Up"",""Arcade"",""Retro"",""2D"",""Great Soundtrack"",""Space"",""Shooter"",""Bullet Hell""]"
4958,444480,Broken Dreams,2016-02-19,['Mihai Morosanu'],['New Reality Games'],"['Single-player', 'Multi-player', 'Co-op', 'Shared/Split Screen', 'Steam Trading Cards', 'Remote Play Together', 'Family Sharing']","['Casual', 'Indie']",0.73,Indie,1100.0,318.0,5.791893846717796,72.06299583525154,18081.0,1.99,"[""Indie"",""Casual"",""Platformer""]"
4959,313590,Boo Bunny Plague,2014-09-04,['On The Level Game Studios'],['On The Level Game Studios'],"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Captions available', 'Steam Cloud', 'Family Sharing']","['Action', 'Adventure', 'Indie']",2.46,Indie,2200.0,453.0,1.007879345429253,76.9179576673126,25220.0,1.99,"[""Action"",""Adventure"",""Indie"",""Comedy"",""Sci-fi"",""Music"",""Great Soundtrack"",""Funny""]"
4960,844040,RUSH,2018-07-13,['The Binary Mill'],['The Binary Mill'],"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Tracked Controller Support', 'VR Only', 'Steam Cloud', 'Steam Leaderboards', 'Family Sharing']","['Action', 'Racing', 'Simulation', 'Sports']",3.0,Indie,17600.0,1801.0,0.42377043862697295,80.96362034036746,11340.0,19.99,"[""Simulation"",""Racing"",""Sports"",""Action"",""Flight"",""VR"",""Multiplayer"",""Atmospheric"",""First-Person"",""Online Co-Op"",""Singleplayer"",""Exploration"",""Replay Value"",""Score Attack"",""Adventure"",""Indie""]"
4961,1251690,My Hole is a Mouth of Dirt,2020-04-13,['Yai Gameworks'],['Yai Gameworks'],"['Single-player', 'Partial Controller Support', 'Steam Cloud']","['Adventure', 'Indie']",0.91,Indie,1100.0,320.0,1.1342020397387163,89.04791152810691,15889.0,0.0,"[""Indie"",""Adventure"",""Violent"",""Gore"",""Horror"",""RPGMaker"",""Psychological Horror"",""Atmospheric"",""Dark"",""Psychological"",""Psychedelic"",""Philosophical"",""Underground"",""Ambient"",""Abstract"",""Thriller"",""Surreal"",""Walking Simulator"",""Sexual Content"",""Faith""]"
4962,467950,Survive in Space,2016-05-20,['EGAMER'],['SA Industry'],"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Steam Leaderboards', 'Family Sharing']","['Action', 'Adventure', 'Casual', 'Indie', 'RPG']",4.07,Indie,6600.0,656.0,0.9213759213759213,71.2624709150801,16611.0,29.99,"[""Action"",""Indie"",""Casual"",""RPG"",""Adventure"",""Space"",""Shoot 'Em Up"",""Bullet Hell"",""Anime""]"
4963,2217730,theBlu,2022-12-28,"['Wevr, Inc']","['Wevr, Inc']","['Single-player', 'Tracked Controller Support', 'VR Only', 'In-App Purchases']","['Adventure', 'Casual', 'Indie', 'Simulation']",0.36,Indie,7700.0,1695.0,2.667300539998476,75.30461650894983,44307.0,0.0,"[""Casual"",""VR"",""Adventure"",""Simulation"",""Immersive Sim"",""Nature"",""Immersive"",""Action-Adventure"",""6DOF"",""Indie"",""Singleplayer"",""3D"",""Horror"",""Free to Play""]"
4964,1366720,Vidiot Game,2020-08-14,['GZ Storm'],['GZ Storm'],"['Single-player', 'Steam Achievements', 'Full controller support']","['Casual', 'Free To Play', 'Indie']",1.14,Hobbyist,2208.0,184.0,1.439559544476283,87.43105329055902,15964.0,0.0,"[""Casual"",""Experimental"",""Comedy"",""2D"",""Life Sim"",""Psychedelic"",""Abstract"",""Free to Play"",""Cartoon"",""Conspiracy"",""Indie"",""Nonlinear"",""Hacking"",""Singleplayer""]"
4965,362810,Fighties,2015-07-13,['Pillow Pig Games'],['Pillow Pig Games'],"['Single-player', 'Multi-player', 'Shared/Split Screen', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Includes level editor', 'Remote Play Together', 'Family Sharing']","['Action', 'Indie']",3.0,Indie,7700.0,1349.0,2.5039744656751224,82.58047857791534,18007.0,4.99,"[""Action"",""Indie"",""Multiplayer"",""Platformer"",""Fighting"",""Local Multiplayer"",""2D Fighter"",""2D"",""Pixel Graphics"",""4 Player Local"",""Local Co-Op"",""Retro"",""Co-op"",""Online Co-Op"",""Singleplayer"",""Competitive"",""Fast-Paced"",""Free to Play"",""2D Platformer"",""Level Editor""]"
4966,288220,Backstage Pass,2016-08-22,['sakevisual'],['sakevisual'],"['Single-player', 'Steam Trading Cards', 'Captions available', 'Family Sharing']","['Indie', 'Simulation']",5.75,Indie,12100.0,3721.0,1.9910179683444142,87.43105329055902,17222.0,29.99,"[""Visual Novel"",""Otome"",""Female Protagonist"",""Anime"",""Dating Sim"",""Simulation"",""Indie"",""Romance"",""RPG"",""Singleplayer"",""LGBTQ+"",""Story Rich"",""2D""]"
4967,307570,A Golden Wake,2014-10-09,['Grundislav Games'],['Grundislav Games'],"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Commentary available', 'Family Sharing']","['Adventure', 'Casual', 'Indie']",5.09,Indie,8800.0,958.0,0.6881523770337299,76.92147474649772,16090.0,9.99,"[""Adventure"",""Indie"",""Point & Click"",""Pixel Graphics"",""2D"",""Singleplayer"",""Historical"",""Short"",""Noir"",""Third Person"",""Retro"",""Colorful"",""America"",""Capitalism"",""Crime"",""Drama"",""Economy"",""Education"",""Casual"",""Modern""]"
4970,691150,Saku Saku: Love Blooms with the Cherry Blossoms,2017-10-02,['PALETTE'],['Sekai Project'],"['Single-player', 'Steam Trading Cards', 'Steam Cloud', 'Family Sharing']",['Casual'],15.83,Indie,34100.0,2818.0,1.1933803866677761,89.85634064688087,10220.0,19.99,"[""Visual Novel"",""Sexual Content"",""Casual"",""Nudity"",""Anime"",""Cute"",""Story Rich"",""Multiple Endings"",""Choices Matter""]"
4971,1303990,Mini Motor Racing X,2020-06-23,['The Binary Mill'],['Nextgen Reality Pty Ltd.'],"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Shared/Split Screen PvP', 'Co-op', 'Online Co-op', 'Shared/Split Screen Co-op', 'Shared/Split Screen', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Full controller support', 'Tracked Controller Support', 'VR Supported', 'Steam Cloud', 'Steam Leaderboards', 'Remote Play Together', 'Family Sharing']","['Indie', 'Racing']",8.42,Indie,12100.0,1043.0,0.31168189972030724,85.81419505301113,16510.0,14.99,"[""Racing"",""Indie"",""Top-Down"",""VR"",""Combat Racing"",""Arcade"",""First-Person"",""Local Co-Op"",""Online Co-Op"",""Family Friendly"",""Party Game"",""Split Screen"",""Casual"",""Action"",""Great Soundtrack"",""Replay Value""]"
4972,427660,NightCry,2016-03-28,['Nude Maker'],['PLAYISM'],"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Family Sharing']","['Adventure', 'Indie']",8.03,AA,35200.0,3810.0,0.34869240348692404,63.986608846114585,8353.0,24.99,"[""Exploration"",""Puzzle"",""Point & Click"",""Female Protagonist"",""Third Person"",""Horror"",""3D"",""Stealth"",""Psychological Horror"",""Dark Fantasy"",""Multiple Endings"",""Story Rich"",""Casual"",""Demons"",""Survival"",""Cinematic"",""Mystery"",""Atmospheric"",""Dark"",""Adventure""]"
4973,217290,Din's Curse,2012-08-22,['Soldak Entertainment'],['Soldak Entertainment'],"['Single-player', 'Multi-player', 'Co-op', 'Cross-Platform Multiplayer', 'Steam Trading Cards', 'Family Sharing']","['Action', 'Indie', 'RPG']",12.0,Indie,11000.0,1095.0,0.8055555555555555,84.19733681546323,24721.0,9.99,"[""RPG"",""Indie"",""Action"",""Procedural Generation"",""Action Roguelike"",""Action RPG"",""Hack and Slash"",""Fantasy"",""Online Co-Op"",""Loot"",""Dungeon Crawler""]"
4974,1316800,Destropolis,2020-08-19,['Igrek Games'],"['Games Incubator', 'PlayWay S.A.']","['Single-player', 'Multi-player', 'Co-op', 'Shared/Split Screen Co-op', 'Shared/Split Screen', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Steam Leaderboards', 'Remote Play Together', 'Family Sharing']","['Action', 'Indie', 'RPG']",0.27,Indie,4400.0,953.0,9.945980304191288,87.43105329055902,5670.0,5.99,"[""Action Roguelike"",""Bullet Hell"",""Top-Down Shooter"",""Shoot 'Em Up"",""Twin Stick Shooter"",""Difficult"",""Survival"",""Arcade"",""Roguelike"",""RPG"",""Split Screen"",""Top-Down"",""Cyberpunk"",""Bullet Time"",""Procedural Generation"",""Action"",""Indie"",""Local Co-Op"",""Sci-fi"",""Score Attack""]"
4976,247870,Redshirt,2013-11-13,['The Tiniest Shark'],['Positech'],"['Single-player', 'Steam Achievements', 'Family Sharing']","['Indie', 'RPG', 'Simulation', 'Strategy']",5.51,Indie,3300.0,397.0,0.6396787959599444,48.6264555894096,22402.0,9.99,"[""Indie"",""Simulation"",""RPG"",""Satire"",""Strategy"",""Sci-fi"",""Comedy"",""Casual"",""Dark Humor"",""Life Sim"",""LGBTQ+"",""Singleplayer""]"
4979,1947940,beat refle,2022-07-31,"['qureate', 'Orgesta Inc.']",['qureate'],"['Single-player', 'Steam Achievements', 'Full controller support', 'Family Sharing']",['Casual'],5.67,Indie,31900.0,5130.0,0.6618467640861455,75.30963426475348,10189.0,27.99,"[""Sexual Content"",""Casual"",""Rhythm"",""Nudity"",""Cute"",""Visual Novel"",""Anime"",""2D"",""Hentai"",""Comedy"",""Romance"",""Funny"",""Mature"",""Controller"",""NSFW""]"
4980,599560,Ghost Files: The Face of Guilt,2017-05-18,['Brave Giant LTD'],['Artifex Mundi'],"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Family Sharing']","['Adventure', 'Casual']",3.0,Indie,7700.0,751.0,3.5611111111111113,73.69424964936886,20165.0,14.99,"[""Adventure"",""Casual"",""Hidden Object"",""Puzzle"",""Point & Click"",""Singleplayer"",""Mystery"",""Female Protagonist"",""Indie"",""Horror"",""Fantasy"",""Atmospheric"",""Story Rich"",""Great Soundtrack"",""2D"",""Family Friendly""]"
4982,389700,My Bones,2015-08-03,['GDNomaD'],['GDNomaD'],"['Single-player', 'Steam Trading Cards', 'Family Sharing']","['Adventure', 'Indie']",0.23,Indie,2200.0,428.0,18.768115942028984,39.77117272629194,12024.0,0.99,"[""Indie"",""Horror"",""Walking Simulator"",""Adventure"",""Short"",""Atmospheric"",""Exploration"",""3D"",""Comedy"",""Psychological Horror"",""Story Rich"",""Singleplayer"",""Gore"",""Action"",""FPS"",""Platformer"",""JRPG"",""Stealth"",""Point & Click"",""Shooter""]"
4984,334210,Fortified,2016-02-03,['Siege Camp'],['Siege Camp'],"['Single-player', 'Multi-player', 'Co-op', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Remote Play on TV', 'Family Sharing']","['Action', 'Indie', 'Strategy']",5.12,Indie,14300.0,6919.0,0.927734375,76.11732657244579,144001.0,14.99,"[""Action"",""Tower Defense"",""Indie"",""Co-op"",""Strategy"",""Multiplayer"",""Third-Person Shooter"",""Aliens"",""Sci-fi"",""Shooter"",""Online Co-Op"",""Third Person"",""Singleplayer""]"
4985,361230,Super Daryl Deluxe,2018-04-10,['Dan & Gary Games'],['Dan & Gary Games'],"['Single-player', 'Multi-player', 'PvP', 'Shared/Split Screen PvP', 'Co-op', 'Shared/Split Screen Co-op', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Remote Play Together', 'Family Sharing']","['Action', 'Indie', 'RPG']",20.0,Indie,20900.0,1831.0,0.33563654478844823,88.2327111878304,20538.0,19.99,"[""Action"",""Indie"",""RPG"",""Hand-drawn"",""2D"",""Metroidvania"",""Singleplayer"",""Side Scroller"",""Funny"",""Great Soundtrack"",""Adventure"",""Comedy"",""Exploration"",""Controller"",""Atmospheric"",""Co-op"",""Crowdfunded"",""Story Rich"",""Colorful"",""Surreal""]"
4986,763250,The Spectrum Retreat,2018-07-13,['Dan Smith Studios'],['Ripstone'],"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Remote Play on TV', 'Family Sharing']","['Adventure', 'Indie', 'Strategy']",5.0,Indie,12100.0,1501.0,0.8903560503331212,76.11732657244579,11751.0,12.99,"[""Puzzle"",""First-Person"",""Adventure"",""Indie"",""Strategy"",""Psychological Horror"",""Atmospheric"",""Walking Simulator"",""Epic"",""Horror""]"
4987,1748660,Voice of Cards: The Forsaken Maiden,2022-02-17,['Square Enix'],['Square Enix'],"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support', 'Steam Cloud', 'Family Sharing']",['RPG'],18.58,AA,52800.0,3824.0,0.6971067737798514,69.65578811090732,19711.0,29.99,"[""RPG"",""Card Battler"",""Card Game"",""JRPG"",""Tabletop"",""2D"",""Dark Fantasy"",""Emotional"",""Deckbuilding"",""Atmospheric"",""Singleplayer""]"
4988,243060,Urban Chaos,2013-10-15,"['Mucky Foot Productions Ltd', 'My Little Planet Ltd']",['My Little Planet Ltd'],"['Single-player', 'Family Sharing']",['Action'],14.8,Indie,19800.0,1147.0,0.15346721974095034,71.27994173295716,16320.0,6.99,"[""Action"",""Classic"",""Female Protagonist"",""Open World"",""Third Person"",""Stealth"",""Atmospheric""]"
4990,9850,Codename: Panzers - Cold War,2009-05-06,"['InnoGlow', 'Stormregion', 'THQ Nordic']",[],"['Single-player', 'Multi-player', 'Co-op', 'Family Sharing']","['Simulation', 'Strategy']",15.65,Hobbyist,7700.0,1557.0,0.6015928369926021,68.85909231210775,15840.0,14.99,"[""Strategy"",""RTS"",""Simulation"",""War"",""Cold War"",""Singleplayer"",""Tactical"",""Multiplayer"",""Cult Classic"",""Great Soundtrack"",""Atmospheric"",""Classic""]"
